Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End
425100126,29,"Gousse, ours, dracula, Echalotte, ouille, ciboulette",Ail,Ail,,,,
425102131,12,"Frasier, Niles, Bird, equipment, sandhill, paper",Crane,Crane,,,,
425102131,18,"Rook, Frank, England, Medieval, Fillion, Windsor",Castle,Castle,,,,
425102131,36,"monopoly, ps4, mancala, senet, Competition, Play",Game,Game,,,,
425102131,6,"Scampi, Fried, Jumbo, Ocean, teeny, shell",Shrimp,shrimp,,,,
425102131,62,"Honeymoon, Disneyland, holiday, travel, tour, Cruise",Vacation,Vacation,,,,
425109990,18,"davenport, chair, Comfortable, Psychology, lounge, lounge",Couch,Couch,,,,
425109990,24,"deprivation, Calories, Culture, Light, Atkins, Atkins",Diet,Diet,,,,
425109990,55,"Girls, Chili, Ginger, Sporty, pepper, paprika",Spice,Spice,,,,
425116966,12,"biome, creatures, Black, cake, woodland, woodland",Forest,Forest,,,,
425120033,12,"boat, air, wine, Au, Prince, -au-Prince",Port,port,,,,
425120033,24,"Subway, Vision, Durchgang, Berg, passageway, dark",Tunnel,tunnel,,,,
425120033,49,"lighter, candle, ""candles"", ""torchs"", moth, to",Flame,wick,,,,
425126523,13,"Peck, Hole, feather, coo, Dove, Loft",Pigeon,Bird,,,,
425126523,20,"plow, ford, F150, Rivian, Nuts, Stop",Truck,truck,,,,
425126523,32,"Cake, Bar, Cacao, Rich, Powder, Milkshake",Chocolate,dessert,,,,
425126523,39,"Fruit, Jam, chocolate, Vine, Shake, shake",Strawberry,strawberry,,,,
425126523,45,"Mexico, Wearable, large, floppy, oversized, headgear",Sombrero,sombrero,,,,
425126523,51,"long, cushion, relax, seating, ottoman, La-Z-Boy",Couch,Couch,,,,
425126523,57,"afro, Jewel, Queen, diadem, monarchy, ""monarchs""",Crown,diamond,,,,
425126523,6,"shelter, patio, wetness, shield, Accessory, Protect",Umbrella,rain,,,,
425132870,101,"hand, Cocos, lines, Reader, Oil, oil",Palm,palm,,,,
425132870,27,"Hook, lacoste, toothy, Irwin, green, dundee",Crocodile,Crocodile,,,,
425132870,36,"Democracy, Polling, fair, pick, candidates, Mayoral",Election,Election,,,,
425132870,63,"NICU, stretcher, ilnesses, Scrubs, oncology, place",Hospital,Hospital,,,,
425132870,72,"Apex, animal, MGM, king, Mufasa, Aslan",Lion,lion,,,,
425132870,81,"spring, Solstice, Spice, Vivaldi, four, four",Season,onion,,,,
425165350,46,"Anatomie, Cordon, Ventre, Centre, centre, Centre",Nombril,Nombril,,,,
425165350,47,"Anatomie, Cordon, Ventre, Centre, centre, Centre",Nombril,Nombril,,,,
425175907,16,"Lacet, oreilles, Oreille, Or, Or",Boucle,Boucle,,,,
425175907,48,"Drague, Vieille, Arbre, Arbre, Arbre",Branche,Cougar,,,,
425175907,65,"Oisillon, Brindille, Abeille, cocon, Cocon",Nid,Nid,,,,
425175907,73,"Ladybug, Insecte, bondieu, Voiture, Rouge",Coccinelle,Coccinelle,,,,
425175907,8,"Seigneur, Seigneurs, Précieux, Precieux, Alliance",Anneau,Anneau,,,,
425175907,91,"Potter, Tradition, Batterie, Pain, Pain",Baguette,Baguette,,,,
425175907,99,"Abricot, Coup, Nectarine, Ligne, Brugnon",Pêche,Pêche,,,,
425181379,59,"Choose, Radius, sphere, round, round",Circle,Orbit,,,,
425181379,77,"Titicaca, Loch, Tahoe, Pond, Water",Lake,lake,,,,
425181379,8,"Snuggly, fluffy, fleece, Cover, cover",Blanket,Blanket,,,,
425188869,34,"slow, slug, French, shell, shell",Snail,Snail,,,,
425188869,50,"sweating, 101F, Sick, tempature, Temperature",Fever,fever,,,,
425188869,58,"shifting, lizard, Lizard, Color, color",Chameleon,chameleon,,,,
425188869,8,"oyster, round, necklace, shell, Harbour",Pearl,Pearl,,,,
425204209,17,"Swine, Oyster, Tapioca, Pokemon, Novosibirsk",Pearl,Pearl,,,,
425204209,25,"Podium, Honor, Participation, Achievement, Metals",Medal,Graduation,,,,
425204209,34,"Gerrymandering, Luxon, Parties, Parliament, Electorate",Election,Vote,,,,
425204209,68,"Bishop, Paul, Vatican, Vatican, Vatican",Pope,Chess,,,,
425204209,77,"Twelve, Julian, Months, Gregorian, Gregorian",Calendar,Calendar,,,,
425204239,19,"wooden, plastic, Plant, Evidence, Photo, Picture",Frame,Frame,,,,
425204239,25,"soy, wax, Flicker, Light, Flame, Flame",Candle,Candle,,,,
425204239,31,"Lure, crappie, Pole, Rod, Fly, fly",Fishing,Fishing,,,,
425204239,49,"Tailor, Tie, smart, buisness, three, piece",Suit,Suit,,,,
425204239,62,"Banana, Curved, Roll, Pillsbury, Shape, Shape",Crescent,Crescent,,,,
425226140,11,"Filmmonster, Japan, Ungeheuer, Film",Godzilla,Godzilla,,,,
425226140,16,"Seekrieger, Seeräuber, Wicki, Wickie",Wikinger,Störtebecker,,,,
425226140,32,"Socken, Wohnung, Latschen, Latschen",Hausschuh,Hausschuhe,,,,
425226140,5,"Einzeln, Solo, Kartenspiel, Kartenspiel",Solitär,Single,,,,
425226140,56,"Pop-Ikone, Nasen-OP, Sänger, Michael",Jackson,Jackson,,,,
425251048,18,"Small, Young, Underground, Major, Juvenile, Adolescent",Minor,minor,,,,
425251048,31,"China, Idle, Dog, T, break, skeleton",Bone,Bone,,,,
425251048,49,"trump, Lincoln, USA, clinton, Clinton, Clinton",President,President,,,,
425251048,6,"Sliced, Toast, bake, wheat, Money, Crust",Bread,Bread,,,,
425251048,67,"Wedding, Ceremony, Matrimony, Bride, Horse, Carriage",Marriage,cinderella,,,,
425259753,36,"Insect, flutters, Stroke, cacoon",Butterfly,Butterfly,,,,
425259753,7,"Leia, Anne, Tiara, Peach",Princess,Princess,,,,
425259753,78,"Mature, predatory, Mellancamp, milf",Cougar,cougar,,,,
425259753,85,"Orange, Latte, Patch, Patch",Pumpkin,Chocolate,,,,
425260995,13,"いちご, パイナップル, くだもの, プリン, しょくじのしめ, しょくご",Dessert,tart,,,,
425260995,20,"mono, twin, カーテン, プラ, でんしゃ, じんせい",Rail,rail,,,,
425265204,109,"Headwear, charles, defender, diadem, King, king",Crown,crown,,,,
425265204,18,"insert, Flip, Circle, Sixpence, nickel, nickel",Coin,Coin,,,,
425265204,27,"cardiac, breaker, beat, pacemaker, Attack, Valve",Heart,heart,,,,
425265204,36,"layton, research, teacher, Tutor, Nutty, PhD",Professor,Professor,,,,
425265204,72,"Celebratory, brut, France, bubbly, January, Donperignon",Champagne,champagne,,,,
425265204,81,"Krusty, prankster, silly, creepy, Bozo, Bozo",Clown,Clown,,,,
425265204,9,"Atkins, Coke, fad, Fasting, Fat, Nutrition",Diet,diet,,,,
425265204,90,"birds, Division, limb, Tree, Filial, twig",Branch,branch,,,,
425283269,29,"Vent, électricité, Moulin, générateur",Éolienne,Éolienne,,,,
425283269,59,"Chanceux, herbe, chance, chance",Trèfle,Trèfle,,,,
425283639,55,"orb, Wrecking, Spherical, billiard, bouncy, Bouncy",Ball,Ball,,,,
425283639,83,"Serena, Dog, Venus, Sport, wimbledon, Wimbledon",Tennis,tennis,,,,
425283639,9,"Smoky, person, Hose, EMT, Responder, Hydrant",Firefighter,fire,,,,
425283639,92,"Polarized, Optician, Occular, Aviator, Spectacles, spectacles",Glasses,glasses,,,,
425287555,25,"Luke, Olsen, Burgers, wonderland, Siamese, Duplicate",Twins,twin,,,,
425287555,32,"Serpent, Slithery, Ssssss, Boa, Slither, Cobra",Snake,Snake,,,,
425326888,12,"Phone, Monitor, TV, Filter, Mesh, Mesh",Screen,photo,,,,
425326888,56,"Block, Jail, unit, lives, vacuole, ribosome",Cell,Cell,,,,
425326888,6,"Candlestick, Wrench, gun, army, Saber, Crossbow",Weapon,Weapon,,,,
425326888,62,"Shower, Sticky, Hair, Insole, Translucent, paste",Gel,shampoo,,,,
425345101,100,"fragrance, Ambergris, Bottle, scent, Scent",Perfume,Perfume,,,,
425345101,84,"Kalahari, Scorpion, Sahara, Dry, Atacama",Desert,Desert,,,,
425346001,24,"Soak, tub, clean, Wash, Blood",Bath,bath,,,,
425346001,8,"Rainbows, horn, mythical, pointy, Billion",Unicorn,unicorn,,,,
425346001,89,"Poison, pointy, Compass, cupid, Fletcher",Arrow,Arrow,,,,
425363399,9,"salmon, expensive, sturgeon, eggs, eatable, roe",Caviar,groceries,,,,
425363785,54,"Eva, Genesis, Jena, Jena",Paradies,Bibel,,,,
425367432,10,"Alligator, Urtier, Schnappi, Schnappi",Krokodil,Krokodil,,,,
425367432,26,"Falter, Schwalbenschwanz, flatter, schlabber",Schmetterling,Schmetterling,,,,
425367432,42,"Schweiz, Massenerhebung, Alpen, Wandern",Berge,Matterhorn,,,,
425367432,5,"Grabstein, Gräber, Kuscheltiere, Kuscheltiere",Friedhof,Friedhof,,,,
425367432,53,"Römisch, 300, Gladiator, Gladiator",Spartacus,CCC,,,,
425373731,19,"Pferd, Stamm, Elstar, Pinklady, Mus, Boskop",Apfel,Apfel,,,,
425385652,73,"bolts, robots, engine, CNC, N1, Robot",Machine,manufacture,,,,
425391522,30,"Hole, Club, Nineteen, Putter, birdy, par",Golf,Golf,,,,
425391522,49,"dominos, digiorno, Turtles, Hut, Deep, Dish",Pizza,pizza,,,,
425416304,117,"Tampa, Montego, Dock, Frisco, Chesapeake, Chesapeake",Bay,Bay,,,,
425416304,81,"Inconceivable, Peach, Fiona, Ariel, Pea, Diane",Princess,princess,,,,
425434958,27,"river, Ollivander’s, Wizarding, magic, Ollivander, Stick",Wand,wand,,,,
425434958,63,"knot, gentleman, windsor, rope, Neck, Neck",Tie,tie,,,,
425434958,9,"Artemis, apollo, Sun, Harvest, Ganymede, space",Moon,Moon,,,,
425443067,27,"Feuerwehr, Feuermelder, Rauchmelder, Signal, Sirene, heulton",Alarm,Sirene,,,,
425443067,49,"Signal, Umzug, blasinstrumet, Mittelalter, Tonfolge, Blaskapelle",Fanfare,Fanfare,,,,
425443067,9,"Stinkt, Presse, Vampirvertreiber, Garlic, Zwiebelgewächs, Zwiebelgewächs",Knoblauch,Knoblauch,,,,
425460085,19,"Cowboys, Omelette, Eastwood, cowboy, classic, Stagecoach",Western,Western,,,,
425460085,46,"Partnership, agreement, Axis, Bernstein, NATO, friends",Alliance,Ally,,,,
425460085,74,"Tube, transit, Boomin, Lines, railway, Sexual",Metro,Subway,,,,
425460085,84,"Food, Gastropod, mollusk, slow, Gary, slug",Snail,Snail,,,,
425460085,9,"somber, Dig, catacomb, tombstone, headstone, headstone",Grave,Graveyard,,,,
425469782,18,"doctor, Maintenance, hospital, Procedure, Mission, Surgery",Operation,Operation,,,,
425469782,36,"Transportation, Locomotive, Choochoo, Instruct, Caboose, Caboose",Train,Train,,,,
425469782,45,"manicurist, Spike, Finger, Screw, gun, Gun",Nail,Nail,,,,
425469782,54,"Dwarfs, white, ball, Flake, John, Cone",Snow,snow,,,,
425469782,63,"Parade, herd, dumbo, nelly, Mammoth, Mammoth",Elephant,Elephant,,,,
425469782,82,"Sewing, Stress, sew, Rip, stitch, Stitch",Seam,Knitting,,,,
425469782,9,"rumble, Habitat, Tarzan, Mowgli, George, Fever",Jungle,jungle,,,,
425492107,28,"Bible, Library, Novel, Tome, tome, tome",Book,Book,,,,
425492107,87,"Miopic, Bifocals, Goggles, Blind, Sun, Prescribed",Glasses,glasses,,,,
425492107,9,"aromatic, Mint, Weed, Rosemary, tarragon, Oregano",Herb,Herb,,,,
425498441,28,"Teil, Drehbuch, Menge, Abzählen, Einheit, Anteil",Stück,Stück,,,,
425498441,39,"Schwammerl, Schimmel, Mykotoxin, Champignon, Pfifferling, Shiitake",Pilz,Pilz,,,,
425498441,48,"Striegeln, Schrubben, Zahn, Klo, Haarentwirrer, Haarpflege",Bürste,Bürste,,,,
425498441,57,"Wasserfontäne, Duschkopf, Laser, Sonnen, Sonnen, Sonnen",Strahl,Sprudeln,,,,
425498441,67,"Bates, Film, Aggresiv, Duschszene, Hitchcock, Hitchcock",Psycho,Messer,,,,
425498441,9,"Pils, Warsteiner, Hefeweizen, Radler, Braukunst, Hopfen",Bier,Bier,,,,
425498441,95,"Graceland, King, Rocknroll, Tender, Priscilla, Priscilla",Elvis,Elvis,,,,
425499164,58,"Kalahari, arid, mojave, cactus",Desert,desert,,,,
425508275,18,"Jewel, Royalty, Teeth, headgear, tiara, Tiara",Crown,Crown,,,,
425508275,27,"Silver, predator, Sexy, Fantastic, MEGAN, Forest",Fox,Fox,,,,
425508275,36,"Dinglehopper, Cutlery, Trident, Utensil, Road, tines",Fork,fork,,,,
425508275,45,"monitor, Desktop, macbook, Hardware, CPU, cpu",Computer,Computer,,,,
425511377,21,"Pantalon, Chasteté, Encercle, corail",Ceinture,Ceinture,,,,
425511377,74,"Lumiere, Filament, led, Cloque",Ampoule,Ampoule,,,,
425540722,103,"Rouge, Guerre, attaque, Sailor, Rerpart, Planète",Mars,Mars,,,,
425540722,112,"Suceur, chikungunya, culicidé, Tigre, Malaria, piqure",Moustique,Moustique,,,,
425540722,48,"Toréfaction, Noir, Robusta, chicorée, Serré, Grain",Café,Café,,,,
425540722,57,"Erable, Morte, PQ, canopee, Automne, Papier",Feuille,Feuille,,,,
425540722,66,"écouler, pâté, Olonnes, Mouvant, Dune, Dune",Sable,SABLE,,,,
425540722,94,"Salle, Ugc, Paradiso, Film, art, art",Cinéma,Cinéma,,,,
425549872,26,"Power, Engine, Wind, Wind",Turbine,Diesel,,,,
425549872,42,"Close, dead, Finish, finish",End,Ancesters,,,,
425550728,79,"рыжая, изДиснея, Русский, Алюминий, Хвостоногая, Рыбабаба",Mermaid,mermaid,,,,
425572389,29,"AM, waves, 104.9, Gaga, frequency, FM",Radio,Radio,,,,
425572389,38,"Granite, medusa, Hard, Age, Tomb, solid",Stone,Stone,,,,
425572389,77,"Copyrights, Artist, Ballad, Lyrics, Music, Sing",Song,Song,,,,
425572389,96,"bartender, Solvent, drunk, Rum, Rum, Drunk",Alcohol,Cocktail,,,,
425578590,103,"Public, vendors, Super, ""Farmers"", Shopping, Tsukiji",Market,Market,,,,
425578590,112,"scorpion, Bee, Roxanne, Hives, Musician, Musician",Sting,sting,,,,
425578590,121,"hoofed, insult, Kong, Mule, Kong, Mule",Donkey,Cow,,,,
425578590,27,"Lucid, Nightmares, fantasy, Nightmare, Sleeping, Sleeping",Dream,Dream,,,,
425578590,58,"Castle, royal, Taj, Building, Versailles, Versailles",Palace,Palace,,,,
425578590,67,"Zoo, Takenoko, China, Bear, Bamboo, Bamboo",Panda,panda,,,,
425578590,76,"Aid, Genesis, Beatles, rubber, Group, Music",Band,Band,,,,
425606297,112,"Pitch, Pole, circus, Embassy, Camping, Camp",Tent,Tent,,,,
425606297,19,"Fibre, reddit, Forum, embroidery, Needle, Needle",Thread,Thread,,,,
425606297,67,"Safety, Bascinet, Cranium, Noggin, Protection, Protection",Helmet,Helmet,,,,
425606297,76,"EMphasis, Dialect, Kiwi, transatlantic, Sexy, sexy",Accent,accent,,,,
425606297,85,"Wipe, Blow, Snot, Epithelial, paper, Cumrag",Tissue,Tissue,,,,
425606297,94,"Nuke, Spear, Truncheon, arsenal, Stabby, Damage",Weapon,Weapon,,,,
425632837,34,"Thin, seitti, needle, Needle, needle",Thread,net,,,,
425632837,69,"Flea, trapetsi, tirehtööri, teltta, Tent",Circus,circus,,,,
425640011,27,"twister, whirlwind, Chasers, Cyclone, cyclone, Cyclone",Tornado,whirlwind,,,,
425640011,66,"McQueen, Zeus, weather, storm, thunder, thunder",Lightning,lightning,,,,
425664312,101,"DoorDash, Choices, List, tapas, Options, Options",Menu,Menu,,,,
425664312,72,"Bandcamp, shinobuo, Pan, Woodwind, Breath, Orchestra",Flute,flute,,,,
425664312,81,"Pigwidgeon, Snowy, Hedwig, Raptor, hoot, predator",Owl,Owl,,,,
425664312,9,"sliced, toasted, Jam, Pita, Sourdough, Sourdough",Bread,Bread,,,,
425664312,90,"Agent, Traitor, 007, Espionage, counterintelligence, Rosenbergs",Spy,Spy,,,,
425681475,65,"Maghreb, Merguez, Semoule, semoule",Couscous,Couscous,,,,
425681475,87,"Lever, Matin, Sonnerie, Sonnerie",Réveil,Réveiller,,,,
425692543,51,"Strand, Aufgang, Stern, Himmelskörper",Sonne,Sonnenaufgang,,,,
425692543,59,"Marvel, Hogan, Grün, Gammastrahlung",Hulk,Hulk,,,,
425739084,29,"Scrabble, clay, Floor, bathroom, mosaic, mosaic",Tile,tile,,,,
425739084,38,"incarceration, alcatraz, Break, Caged, Zoo, brig",Prison,prison,,,,
425739084,56,"Penn, police, Hub, Fire..., firehouse, depot",Station,station,,,,
425739621,37,"Knife, Beef, Sells, Meat, Sausage, Hooks",Butcher,butcher,,,,
425739621,38,"Knife, Beef, Sells, Meat, Sausage, Hooks",Butcher,butcher,,,,
425739621,46,"emergency, facility, AnE, Surgery, Nurse, ER",Hospital,Hospital,,,,
425739621,58,"stone, Blade, Claymore, Slice, fencing, Fencing",Sword,Sword,,,,
425739621,64,"Over, Nut, Sex, Driver, Driver, Driver",Screw,nail,,,,
425747479,24,"Shakespeare, Rideaux, Hamlet, Granada, Granada",Théâtre,Théâtre,,,,
425747479,56,"Chance, Eiffel, Pâté, Gageure, gageure",Pari,Paris,,,,
425747479,65,"Maternel, Pasteurisé, Holstein, Berlingot, lactose",Lait,Lait,,,,
425747479,73,"Toile, Soie, Huit, Parker, Phobie",Araignée,Araignée,,,,
425747479,8,"Guimauve, briquet, Chaleur, pompier, Bic",Feu,Feu,,,,
425756598,12,"Lyft, Shared, Metro, Saddle, Horseback, Verb",Ride,Ride,,,,
425756598,30,"Monthly, Yearly, Lunar, Days, SI, Swimsuit",Calendar,Calendar,,,,
425756598,36,"running, Temperature, Sickly, 102, chills, Chills",Fever,Sick,,,,
425756598,43,"Shell, Crawl, slime, Slow, Slow, slow",Snail,Snail,,,,
425756598,49,"Cards, Bang, Superhero, Lightning, Running, Naked",Flash,Flash,,,,
425756598,6,"9V, Charge, Dead, Charger, Interstate, Interstate",Battery,Battery,,,,
425756598,61,"Mario, Rainy, Growth, Toadstool, Toad, Toad",Mushroom,Mushroom,,,,
425756598,73,"USB, iphone, Plug, Electrical, Electrical, Plug-in",Charge,lightning,,,,
425772771,101,"dessert, Hyperrealistic, Anniversary, Decorator, Sponge, funfetti",Cake,Cake,,,,
425772771,36,"white, tasting, Zinfandel, Malbec, Gerwurztraminer, Napa",Wine,wine,,,,
425772771,9,"Bottlenose, Intelligent, Flipper, Marine, Mammal, Echo",Dolphin,dolphin,,,,
425772771,92,"Tarlick, Seasoning, Basil, Basil, Parsley, Parsley",Herb,herb,,,,
